NAME	Memory CD4 T	B	CD14+ Mono	NK	CD8 T	Naive CD4 T	FCGR3A+ Mono	DC	Platelet
PITPNA.AS1	618.849233893793	1	1	1	1	304.889028129874	1	385.832431754777	1
PITPNC1	1	1	1	52.3822210602968	1	1	1	1	1
PKIB	1	1	1	1	1	1	1	25.9653085678492	1
PKIG	1	324.547976501161	1	1	1	1	1	1	206.509809310355
PKM	88.0862216214137	41.9247589500453	89.5495267091058	48.0292002559156	74.5804831202479	69.8334894681917	70.1598474754529	96.2546140320043	326.222310074922
PKN1	1	1	29.8931734965678	61.3296772188226	1	1	48.1356723600547	36.4555017976772	1
PLA2G12A	1	1	1	1	1	1	1	21.1144867271396	306.93867010578
PLA2G16	1	1	1	145.627813369107	72.1406668842003	1	1	1	1
PLAGL2	1	1	1	1	1	1	25.1533448906628	1	1
PLAUR	1	1	85.2234243995657	1	1	1	95.8638117206789	36.0957650331834	1
PLBD1	1	1	272.597861544949	1	1	1	76.8934051453769	113.551209702148	178.448873636692
PLD3	1	1	22.8457086664211	1	1	1	1	24.9072794194273	1
PLD4	1	98.764694859255	1	1	1	1	38.9373831754612	265.798326590652	1
PLEK	1	103.093115902342	107.17078134487	495.539228676121	279.136298092261	1	181.358161809089	162.067441452733	446.040496918727
PLEKHA1	1	1	1	16.8438391255114	1	1	1	1	1
PLEKHF1	1	1	1	272.717947449349	68.8054641710733	1	1	1	1
PLEKHF2	1	302.479207933839	1	1	1	1	1	62.4742855708232	1
PLEKHO1	1	1	20.7269536131814	1	1	1	27.20253794122	33.3292353810706	24.1501744137471
PLEKHO2	1	1	1	1	1	1	36.8894059106572	1	1
PLGRKT	133.096843487881	1	1	161.922327637394	221.827914117393	100.758605392541	1	56.5090445262542	1
PLIN2	46.8481696183271	1	1	1	45.7742205018783	1	38.0298636766058	1	1
PLIN3	1	1	49.2671174030752	1	1	1	1	33.2995311185125	1
PLK3	36.9378411547945	1	1	1	1	1	1	23.3995675217004	1
PLSCR1	1	1	51.4178126146006	41.9238286527229	1	1	49.1787529491135	61.5018144641066	1
PNKP	1	1	1	1	38.6581843710188	1	1	20.855801659895	1
PNMA1	1	1	1	1	1	1	1	1	417.266514219191
PNN	51.0487750252473	90.6773237125983	1	67.4839339209182	52.1928298952197	55.3702680202551	1	62.3959739163555	52.624985936762
PNOC	1	230.713454276054	1	1	1	1	1	1	1
POLD2	1	1	1	1	1	1	1	37.4625473205838	1
POLDIP2	36.5028119557656	1	1	44.8628037716413	205.482695917991	1	1	57.9029928706102	1
POLE3	47.1282707027071	1	1	86.6989459679188	1	1	1	53.9535171109001	1
POLR2A	1	1	1	1	1	1	1	36.3233323722586	1
POLR2H	1	1	1	36.7187215490596	1	1	1	22.7230022842417	1
POLR2K	1	75.6245658012244	1	1	104.882085021451	1	47.2816001930601	1	1
POLR3K	123.591366206604	109.70657717977	81.3962790729198	83.9662654961394	79.8770508276683	1	159.859051549508	1	1
POMC	1	54.4463217053741	1	44.5278842994644	1	1	1	28.4768760702431	1
PON2	1	1	1	1	1	1	1	38.3657427341396	1
POP4	1	1	1	32.5321940595005	1	1	23.5470848293163	1	88.4646350435132
POP5	50.8560842933357	1	1	46.1048806856438	71.5642227306718	62.612934505203	20.2064977745102	77.29592679213	1
POP7	108.907108099343	1	119.347170799176	191.769671537605	1	1	88.010674255288	1268.48398512204	1
POU2AF1	1	54.2031169631171	1	1	1	1	1	1	1
POU2F2	1	49.5641273178572	37.1436600735484	1	1	1	73.0443275915624	26.250224953767	19.0349683923385
PPA2	77.3935827652647	1	1	40.7736108329762	1	1	1	49.6100366748817	1
PPAPDC1B	1	144.286457329588	1	1	1	1	1	1	1
PPBP	1	1	1	1	1	1	1	1	207881.024298629
PPCDC	1	1	1	1	1	1	26.3073449402577	29.9897406193585	1
PPID	1	1	1	109.507100173562	81.1313412136831	1	54.4889631669565	33.8403641587957	1
PPIE	1	1	1	45.9017833096091	33.5289346966369	53.9626174713342	1	13.8395891959848	1
PPIF	1	1	43.9997124366893	1	1	1	1	11.3218922253708	1
PPIH	72.9462469131769	1	1	90.0776028966911	81.8217564404957	64.1177611135525	43.8926379476193	46.0941799286934	1
PPM1K	20.2516996739337	30.4741457047468	1	1	27.5561979506424	1	1	13.8249500329858	1
PPM1N	1	1	1	1	1	1	63.7157432254936	1	34.6779810713321
PPP1R14A	1	180.895173203597	1	1	1	1	1	228.703714917683	91.3047276463576
PPP1R14B	1	1	1	1	1	1	1	212.605709716791	1
PPP1R2	125.731433338685	255.786098118849	37.5268642154675	94.797607356803	108.401428232642	137.801497197563	65.577714281278	29.3446316500196	1
PPP1R8	1	1	1	51.516523563357	1	1	1	1	1
PPP2R5A	1	1	1	49.7913562940747	1	1	34.9703082316217	1	1
PPP2R5C	40.9423060390497	1	1	46.683715098377	45.177530529758	28.6286393766652	1	8.35500683009848	1
PPP3CC	39.6769756556845	74.4076481598398	1	55.1624232786027	58.602795785871	51.6318965579667	1	1	1
PPP3R1	1	1	1	1	1	1	1	64.8717168305703	1
PPP6C	82.9148093139254	1	1	1	1	1	1	17.6432331598951	1
PPT1	62.9860701553486	1	134.686179494134	1	51.6797804731496	60.17914359167	93.6153205726004	248.004509445515	10.5445140336574
PQLC3	40.7205327484984	1	34.3621177527902	58.0889379094536	1	1	38.8519389239771	19.9723875754946	1
PRADC1	1	1	1	89.1451625708358	1	1	107.841691624008	63.5414760677889	1
PRAF2	1	1	1	78.0449882049327	1	1	1	1	1
PRAM1	1	1	75.3718714175032	1	1	1	79.8385126675538	27.2278833427527	1
PRCP	1	1	1	29.4342284188063	1	1	1	33.3937417772992	1
PRDX2	264.664909943879	112.904935183054	36.4167431301532	169.238720180412	191.676959002958	236.696435269268	24.8433355520796	49.4065202814757	1
PRDX3	111.933904287779	46.0926571549546	67.0246756257199	56.7298085662341	1	1	57.6762754560176	116.343761196432	1
PRDX4	57.3127106028851	1	55.2350764283433	78.5787479923603	1	1	68.1722878880404	65.5815727101033	1
PRDX6	185.462180965648	215.630593136019	230.621966666656	189.338915000298	264.579538253214	192.619932448854	207.065150297004	271.193411315326	1823.24900970741
PREX1	1	1	1	48.2875083401711	1	1	1	20.6820906590252	1
PRF1	38.8449200467482	1	1	2589.98289062056	476.886013847574	1	1	1	1
PRKAG2.AS1	1	1	1	1	1	1	1	96.8896889207876	1
PRKAR1A	19.8905851844677	30.8650716511546	16.458577573956	25.8081533960587	25.285489926667	1	24.0879424003804	33.3617541427769	87.9455703091111
PRKAR2B	1	1	1	1	1	1	1	1	125.991939157979
PRKCB	1	79.2619490532262	1	1	31.0616909353833	1	35.32442794931	27.2145026238474	56.8124186794579
PRKCD	1	1	43.0363242946456	1	1	1	46.1847232905739	54.5456350631114	123.418736711558
PRKCH	29.5015126464385	1	1	68.1730105072964	49.3889175334184	32.1135685977385	1	1	1
PRKCQ.AS1	92.5028708078808	1	1	58.3605431477956	66.7388647922784	145.595494702118	1	1	1
PRMT1	56.40433810927	91.8919580179125	1	62.9577073185502	62.1094124873449	59.5465211716532	20.4881612530819	88.142265739054	1
PRMT10	49.6025624634018	1	1	1	1	61.6431182900921	1	36.9727675441825	1
PRNP	86.4860518042253	1	1	85.9557298103626	77.4624387294151	1	34.0452855237425	32.8743209980954	1
PROSC	40.8568331480064	1	1	1	1	1	35.6579332866004	29.357239052398	1
PRPF19	42.8586496241139	1	1	82.1163387707914	1	1	1	33.9519350504825	1
PRPF31	55.5983365272802	1	1	34.4150703106362	33.2412345539513	1	16.6659229935248	1	1
PRPF38A	39.8937590778129	1	1	84.7638665014643	53.3851358385665	1	27.179777041555	1	1
PRPF6	78.2471458100522	67.8480800911608	1	1	55.7553828982143	94.3877516962341	57.4939905771075	76.0825593902626	1
PRPS1	64.7328452058727	1	1	89.7070966613457	61.8680974309449	64.2321689852847	1	1	1
PRPSAP1	1	1	1	42.9334361927907	1	1	1	1	1
PRR5	1	1	1	1	103.213893193499	1	1	1	1
PRSS23	1	1	1	83.047773017314	1	1	1	1	1
PSIP1	58.6872458903894	46.1953206886276	1	28.7911786579732	32.0816732905694	82.1924473309297	20.2778752702897	33.4740181403238	1
PSMA6	1	1	1	42.5459593817564	1	1	22.3850325704296	25.1146434290417	1
PSMB5	66.3442809217483	1	52.9217433871506	1	1	61.5774125566821	62.8592798638211	88.2542448922222	1
PSMD11	1	1	1	1	1	1	29.8274094106052	17.8388437593826	1
PSMD14	32.9520130364813	1	1	51.1694792703868	30.5130931410667	1	1	24.5926591203696	1
PSMD2	18.9418198679374	1	1	1	1	1	15.6753617130979	24.1407820405595	1
PSMD3	1	1	1	38.129933880642	43.4461790535321	1	26.085641654683	24.1450827850619	1
PSMD5.AS1	30.1295903999572	1	1	33.6538695692149	1	30.4522431889791	1	1	1
PSMG1	1	1	1	1	1	1	1	25.5950671169439	1
PSMG3	1	1	1	79.1723394501485	1	1	1	80.7337235265188	1
PSPC1	49.2053628722214	1	1	84.9402126160505	1	1	1	43.0668035559994	1
PSTPIP1	27.0854203780943	1	31.300029845279	32.0400499226875	38.2940212611435	1	1	23.2009675535043	1
PSTPIP2	1	1	1	1	1	1	1	1	99.2906272095649
PTCRA	1	1	1	1	1	1	1	105.835906877253	6059.17077307319
PTDSS1	1	28.6725009808873	1	1	1	1	1	1	1
PTGDR	1	1	1	512.208127098481	89.3263801121225	1	1	1	15.9112946479655
PTGDS	1	1	1	113.282234307832	1	1	1	1	1
PTGER2	177.130319490362	1	83.3569914434317	304.893500143418	231.709222229161	87.4678666318655	71.9043244645332	1	1
PTGER4	40.4987933406265	1	1	49.662584221149	50.4967619927468	48.6450150553637	26.6910958044682	44.399732922248	1
PTGS1	1	1	1	1	1	1	1	1	215.806454570898
PTK2B	1	1	1	37.4548581659004	1	1	17.1027347985227	18.4631722597319	1
PTMS	1	1	1	1	49.3216317925114	1	1	57.8117551408943	1
PTP4A1	30.024197849956	1	1	32.3628803972618	1	1	1	1	1
PTP4A3	1	1	1	1	1	1	114.141861274694	1	1
PTPN1	1	1	1	1	1	1	30.9124765505441	61.1016651012427	1
PTPN18	1	1	31.8740490074815	26.3242524853873	1	1	35.4322958580338	43.2975754457521	96.5784358183335
PTPN4	1	1	1	48.8683358938023	30.7939222762207	1	1	1	1
PTPN7	1	1	1	164.476116405975	1	1	1	1	1
PTPRCAP	3243.86391963141	4718.24559069601	152.439178490136	6072.79448053125	6364.29968504994	2864.90797095809	143.290903070138	391.926500861187	1
PTPRE	1	1	28.7639612403682	24.1791312540579	1	1	1	35.9756943242519	1
PTTG1	1	1	1	1	1	1	1	27.0459350907268	1
PVALB	1	1	1	1	1	1	1	1	466.136550261615
PWP1	1	72.0744549878285	1	1	1	1	1	1	1
PXN	1	1	1	24.3689202275117	1	1	1	1	1
PYCR2	34.8514038021243	42.0476220950715	1	53.3081025613916	38.7218590272166	38.8597025052438	1	1	184.494096217595
PYGL	1	1	35.5899409318989	1	1	1	1	1	114.57730271608
PYHIN1	38.4687701894337	1	1	158.920088083332	52.6085196657398	1	1	1	1
QDPR	1	1	1	1	1	1	40.8667536161049	36.1429782865279	1
QPCT	1	1	81.5937021820065	1	1	1	1	40.2247118720301	1
QRSL1	1	160.627830709763	1	1	1	1	1	20.1919153958366	1
R3HDM4	51.2488262620637	1	1	1	40.4755253405191	40.0364282993896	25.388606310885	21.121250583715	174.370230639666
RAB10	66.5726238452198	69.3696241011223	74.2772795012613	61.1841907059006	53.982124735483	1	115.592689996466	56.7892686385845	394.397679911862
RAB11A	27.8457577001129	1	1	47.4791588528492	37.4973033799175	29.4137456544405	25.518240112086	44.6820215732074	450.354718861474
RAB13	1	1	1	1	1	1	1	45.623088567912	1
RAB18	35.1497236565779	1	1	41.0143326889147	41.4762991942002	1	43.0222109165867	21.0993053983919	1
RAB1A	42.8706904990906	1	1	42.8408440268623	1	1	35.4188611358388	1	54.9284862507997
RAB1B	1	1	61.5471873190241	76.9009987456265	1	1	65.7291811167635	75.9492427706638	1
RAB22A	1	1	1	1	1	1	1	23.1373306063542	1
RAB24	1	1	38.6283728808798	1	1	1	51.6166611816525	17.0845619430968	1
RAB27A	1	1	1	42.7775925888408	50.6824507482903	1	1	1	1
RAB31	1	1	49.3842912088603	1	1	1	35.6204178476884	46.618468666452	1
RAB32	1	1	556.020974264793	1	1	1	235.752677513883	320.629536886752	820.091366361727
RAB37	1	1	1	18.4780626067238	1	1	1	1	52.6131282642606
RAB4A	56.5290383308651	60.3070873862725	53.5444203419264	74.9026168799639	56.5159957709298	1	87.5988033479419	83.8547332174086	462.716116295644
RAB4B	1	1	1	40.7224610199866	1	1	1	50.7246808474817	1
RAB6A	27.5104282140437	1	1	1	1	1	17.1694016218357	18.8694972436299	1
RAB7L1	1	1	1	49.7966077985188	40.1646150218001	1	1	1	1
RAB9A	79.1727594245761	1	1	97.2370113981773	425.745590544282	1	1	16.6019598553452	1
RABGAP1L	1	1	1	1	1	1	17.4896675279912	1	50.4389815580022
RABIF	1	1	1	1	1	1	52.4556617077667	72.6756625380398	267.404814650593
RAD21	41.452842101448	30.6713116208097	1	33.9561458742359	1	1	1	1	1
RALA	43.4650522606041	1	1	1	1	1	1	17.6291189363322	1
RALB	1	1	1	1	1	1	34.6433768605363	15.6996526646902	84.1068934247441
RALGPS2	1	60.0992369438392	1	1	1	1	1	1	1
RAMP1	1	1	1	268.811024453416	1	1	1	1	1
RANGRF	56.9876437347571	1	1	66.6189129491887	65.5434941485356	1	1	54.5821710846972	1
RAP1B	54.096346863268	38.2374498578111	32.1151009019645	192.824444364432	106.464403168472	64.5332172683539	82.7169248885976	18.9898148224886	617.330317099755
RARS	1	1	1	1	1	1	1	32.2447917208579	1
RARS2	1	1	1	1	1	1	44.5265437084765	1	1
RASA3	50.8158958772925	1	1	68.6189204608582	43.3210540597983	1	1	18.3786153938979	13.4926784546471
RASAL3	35.2489279365376	1	1	80.5460970512713	56.6489006008143	30.3372957796001	22.8739344312443	1	1
RASGRP2	57.9346485122173	164.699559724663	24.7064986247312	52.8222260180456	40.8078473207664	49.7286968245192	55.6858164084974	1	128.070378360987
RASSF1	1	1	1	34.2325875662514	36.6061149662849	1	1	1	1
RASSF3	35.0884896288	1	1	1	1	1	1	28.9078267369129	1
RASSF4	1	1	23.5346212935537	1	1	1	1	20.4947049280778	1
RASSF7	38.1683489921285	1	1	48.2333796341235	36.8330891778235	1	1	25.0220327417071	1
RBBP4	1	1	1	26.5369120017122	1	1	1	17.7887213205816	1
RBBP6	1	36.9629609003306	1	1	1	1	1	25.0550008931171	169.003227980056
RBBP7	30.4661299322944	81.1142065805503	1	40.5809859406726	42.0303491048637	27.549705608865	1	10.1109282489767	1
RBL2	39.0703822675509	1	1	38.0866943912293	31.8855829600138	38.2729522113603	1	1	1
RBM22	1	1	1	37.290836194458	1	1	1	17.1975867750583	1
RBM23	24.9273344468742	43.2866620631223	1	21.3832663471083	26.2242403404705	23.6457680923289	1	1	1
RBM25	25.7538468478988	83.5165054811382	1	23.8011010152766	24.2936044199963	20.5537106577706	13.5186511328239	10.9755996418987	1
RBM38	49.4714112587763	66.9977742441078	1	1	72.8956480579576	1	1	37.6563451208464	106.533773584889
RBM4	25.7285843618061	1	1	1	42.4426344981315	1	1	21.2076552448409	1
RBM42	39.6912813235925	1	1	65.6147574110079	1	1	38.2981723232182	63.7222846929439	1
RBMS1	31.5983648273787	1	1	1	1	1	1	14.9409923907008	1
RBMX2	1	1	1	1	97.1318953415506	1	36.7239801285761	1	1
RBP7	1	1	834.093110525083	1	1	1	422.976757609182	1	1
RCAN3	39.8449423505442	1	1	1	1	43.8410425211109	1	30.0851838292771	1
RCBTB2	55.9822386846505	1	1	1	1	1	1	1	1
RCC2	1	1	1	1	1	1	1	32.9241430072402	1
RCN2	36.7367869301229	91.9399422839489	1	83.0039400066822	42.2446135267195	38.5695202525083	1	1	1
RCSD1	68.4245888542689	172.244780299288	47.3749907769433	81.0063907939007	71.34896000327	73.9286357530696	48.8311626389251	70.9257396360974	1
RDH11	1	1	1	1	1	1	1	1	120.761178556503
RDH14	161.164902846682	1	1	123.47195488339	131.801076833512	144.813364580427	1	37.847624844296	1
RECQL	1	1	1	39.888073654996	1	1	1	15.2893113111494	1
REL	1	57.7555532811571	1	37.0272266105806	1	1	12.7132257829769	46.0814213385	1
RELT	1	1	1	1	1	1	30.5544474510625	10.7371992823758	1
RETN	1	1	426.382707355536	1	1	1	289.656842404242	1	1
REXO2	38.6597192686591	1	1	1	1	47.05612310817	21.8968921884709	18.2554115441301	61.9956298468759
RFXANK	31.8232903548559	1	1	43.7130674621189	1	1	130.056302329303	40.8283601206621	145.998519877326
RGCC	985.652609099141	1	340.479076820818	1	496.545676640353	965.491582286935	105.531375613944	502.885155675791	159.725473659382
RGL4	47.2142728751343	1	1	1	1	45.1274447036475	22.6395023484398	1	1
RGS1	93.9417816132013	53.8234461643127	1	1	63.4736845591271	1	1	133.761625354695	1
RGS10	685.281362300009	114.670695117008	508.547319426549	254.980411075104	388.632798962744	943.770600532592	513.085123670389	1021.85877022109	5457.92982739298
RGS14	35.0290172125281	1	1	1	55.9923931270325	1	1	9.46870311292847	1
RGS18	1	1	1	1	1	1	1	32.5793532631089	1572.61093714801
RGS3	1	1	1	20.8686001479153	1	1	1	1	1
RHOB	1	1	302.29236195517	1	1	1	391.568071873834	94.3417659625022	1
RHOC	1	1	30.1129871648213	178.422909754945	68.484805478775	1	279.468748133695	45.8054869609128	128.101275023991
RHOH	73.4346529323793	96.1018343669874	1	28.9064944891615	54.4899650495197	97.0521340141309	1	1	1
RIC3	1	21.6265957377916	1	1	1	20.7490885494863	1	1	1
RIPK2	1	1	1	1	1	1	34.4995792899771	48.7672199361647	1
RMDN1	1	1	1	1	1	1	1	26.9327523557943	1
RMDN3	1	1	1	41.5403767536818	1	1	1	1	1
RNASE2	1	1	207.321630099849	1	1	1	1	1	1
RNASE6	1	734.640590698961	535.033210936265	1	1	1	1	1157.97759410395	1
RNF10	1	1	1	1	1	1	14.8113676147983	15.1515140328023	40.7434045454095
RNF11	1	1	1	42.5570768614559	1	1	1	21.6806549015647	544.266187479146
RNF115	1	1	1	33.5565420675923	34.5588627816423	1	1	13.1799373019372	44.7058454828377
RNF125	1	1	1	57.6443920123471	37.7193982988969	1	1	1	1
RNF13	1	1	1	1	1	1	45.8177688295293	26.0996182330081	1
RNF130	1	1	87.9549710749868	1	1	1	54.925196582457	86.9000364270056	1
RNF135	1	1	1	1	1	1	37.6989282818003	1	1
RNF138	1	1	1	1	1	1	1	23.1884622738791	1
RNF139	174.136441804604	68.8936080892482	1	233.998700974994	286.935657273424	113.26237668059	46.3726424877945	50.4638936890409	1
RNF141	1	1	1	1	1	1	17.2664309533161	1	1
RNF144B	1	1	1	1	1	1	33.5236581471593	1	54.7072789611052
RNF167	61.6648374731485	1	1	91.7222408007915	76.2090716254031	46.964267656024	28.3070420150891	26.6242561231134	1
RNMTL1	1	1	1	1	1	1	1	26.5893497269059	1
RNPEP	1	1	49.8992471437314	1	1	1	72.4624057729964	42.8755576094038	1
RNPEPL1	26.8461484110579	1	1	35.9147503844835	27.987860315329	1	1	22.7857594292302	84.9402367998239
RNU12	182.103881104371	224.507127523389	1	1	263.931387273093	202.733313535617	1	113.371214212808	1
RORA	24.3566386521378	1	1	25.7632246551957	37.7297823771557	1	1	1	1
RP1.313I6.12	275.592973624307	690.177291870218	1	1	1	317.693506569315	1	1	1
RP1.3J17.3	165.424252573316	1	1	1	1	1	82.9017235204244	98.7722523698248	1
RP11.104L21.3	1	1	1	414.133796900659	1	1	1	1	1
RP11.1094M14.11	1	208.628955012623	1	1	1	1	1	101.248863985343	1
RP11.109G23.3	1	1	1	1	1	1	1	76.2907330496726	1
RP11.110A12.2	1	1	1	1	1	1	70.3851576425321	1	1
RP11.117D22.2	1	1	1	1	1	1	1	236.156987541547	1
RP11.1398P2.1	1	1	1	1	1	1	314.508318001952	180.366477007021	1
RP11.1399P15.1	366.237393070363	1	1	1	1	1	1	1	1
RP11.142C4.6	1	1	1	1	1	1	1	1	137.694182892414
RP11.18H21.1	61.7112791162701	1	1	1	1	1	1	1	1
RP11.222K16.2	1	1	1	260.770274032968	194.418584159445	1	1	1	1
RP11.25K19.1	1	1	1	69.2235726749409	1	1	1	1	1
RP11.290F20.3	1	1	147.49716558955	1	1	1	578.671879816192	1	1
RP11.291B21.2	1	1	1	1	1	310.846792274625	1	1	1
RP11.293M10.5	1	1	1	1	1	1	1	55.7165999642147	1
RP11.349A22.5	1	1	1	1	1	23.8958991038247	1	11.523810383154	10.6379858807457
RP11.35G9.3	1	1	1	1	1	1	1	24.767064146887	1
RP11.362F19.1	1	1	1	1	1	1	76.3275196040129	1	1
RP11.367G6.3	1	1	1	1	1	1	1	1	1944.49816597435
RP11.403A21.2	188.41678289293	1	1	1	1	1	1	1	1
RP11.428G5.5	1	380.978248289054	1	1	1	1	1	1	1
RP11.47L3.1	1	1	1	214.449186387919	180.120458268413	1	1	1	1
RP11.489E7.4	254.960078196465	1	1	258.525833606725	314.592954606361	202.630400262804	1	245.138307171566	1
RP11.51J9.5	926.711385019763	1	331.321029198249	555.812546656918	608.783987222639	1196.13147449671	143.239914341186	312.117101503641	1
RP11.589C21.6	385.059495433509	1	1	1	1	1	1	1	1
RP11.660L16.2	306.635361547257	1	1	242.580417902101	319.488568388406	334.412218382558	1	1	1
RP11.664D1.1	140.41284657519	1	1	1	1	160.791678111681	1	1	1
RP11.693J15.5	1	32.3388475544653	1	1	1	1	1	1	1
RP11.792A8.4	1	1	1	555.535078877419	1	1	1	1	1
RP11.796E2.4	47.2223671813567	67.3873326758024	1	1	42.2796067186282	55.6259861790495	1	1	1
RP11.81H14.2	1	1	1	75.9011846385982	1	1	1	1	1
RP11.879F14.2	1	1	1	1	1	1	1	1	1171.87297815519
RP3.395M20.12	1	1	1	1	1	1	209.666784734091	1	64.5932105807394
RP4.539M6.22	194.795880947594	1	1	1	1	1	1	1	1
RP4.728D4.2	1	1	1	173.942612893618	1	1	1	1	1
RP5.887A10.1	1	570.253102013898	1	1	1	1	1	1	1
RP5.940J5.9	1	1	1	1	1	1	1	107.676305913174	1
RP6.91H8.3	1	1	1	1	1	1	1	68.3392385644866	1
RP9	1	89.8953373915012	1	1	1	1	1	1	1
RPA2	162.79278943268	119.460502716569	1	241.439975405563	234.636276492872	129.722454583018	41.8102569650768	29.8256468004395	1
RPA3	51.3021704897803	56.4206022317153	1	1	47.8981543443463	53.1682646818763	43.8959836734612	26.2152228492161	12.0993847412669
RPAIN	32.8455718228234	47.9567418443366	1	36.6799595231563	45.3369820788409	27.3066145735156	1	17.1309818499028	1
RPL22L1	91.6665327257647	313.478222703773	53.3946344459424	107.252832343555	118.162871442341	86.8938263166606	69.305681721236	209.94227361587	14.5878069577732
RPL26L1	53.3939384740192	1	120.434904570445	1	1	1	76.7586298951601	79.7846915428203	1
RPL39	369.834984061828	316.055586184252	214.209075717298	71.5614991411012	206.217533611999	496.31081344687	212.306114440398	540.592727677663	1
RPL7L1	1	1	1	74.5177780964392	20.6124426368313	1	1	26.6603239874815	1
RPN1	36.4312853649118	1	56.0990709374362	60.2192732209179	1	1	39.3938711685153	43.2173324818573	82.6881354711383
RPP38	1	1	1	42.9117516789598	1	1	1	31.3935583592207	1
RPS4Y1	2341.27725125611	2248.51298895751	1322.36941662519	1346.46450083232	1981.04130663473	2722.33047630503	1186.13435725368	1137.43311193278	1
RPS6KA1	1	1	1	44.6146472269899	1	1	20.4869728920432	38.2262690063508	1
RPS6KA4	1	1	1	1	1	1	1	63.8692117913104	1
RRAGC	1	1	1	1	1	1	23.481596839786	40.7944929656574	1
RRAS	1	1	1	1	1	1	99.0116914142117	1	1
RRP1B	1	1	1	1	1	1	1	28.9792595622271	1
RRP7A	42.4171729493056	66.1461832332564	52.4708395510953	79.7580198779554	1	1	69.1007517855268	21.4156928665286	1
RRP9	1	1	1	1	1	1	1	31.809175767083	200.138966599066
RRS1	125.95280235827	1	1	1	111.912894561376	1	1	126.83637757046	1
RSAD2	1	1	1	1	1	1	30.8517570735814	1	1
RSBN1	1	1	1	1	35.3415683884362	1	1	1	1
RSRC2	23.5560213118503	1	1	29.9296944823089	30.2769220710404	21.3865415161122	1	9.97809677926393	1
RSU1	42.5310486793684	1	1	46.61665596785	42.8038913538155	1	25.8077615773236	45.1321426674324	299.405819947056
RTCA	1	1	1	1	1	1	29.4932398455093	22.5902460249553	1
RTCB	46.9701729581232	48.1093948555655	1	40.6687168789666	71.1456493437833	1	32.8282890589748	60.7726853646329	1
RTN3	1	1	22.4832041040762	1	1	1	22.3636906971293	1	28.8533246904466
RTP4	100.297305685639	1	1	1	1	1	109.628509111761	1	1
RUFY1	1	1	1	1	1	1	1	1	538.795417686543
RUNX3	1	1	1	48.4297924223316	38.9338898735058	1	1	1	1
RUVBL1	23.534632371587	1	1	1	1	1	1	1	1
RXRA	1	1	1	1	1	1	38.6635592105173	1	1
RYBP	1	1	1	1	1	1	1	1	86.8542677366219
S100A12	1	1	1637.40157963242	1	1	1	1	1	1
S100A8	165.726950561793	131.983061564632	18975.0142510466	152.900601030588	1	144.303241862114	1325.46497036744	693.708419380521	549.923568393458
S100A9	662.370182683939	645.173526768779	75927.8181730177	502.495140831465	671.323111267123	554.006681225305	8413.90828315925	5522.76596656683	3034.75964550565
S100B	1	1	1	999.284595309545	1	1	1	1	1
S1PR5	1	1	1	465.509544337118	145.490546859725	1	1	1	1
SAE1	25.2832291369294	1	1	1	1	1	1	1	1
SAFB	1	1	1	35.599638160952	1	1	1	11.0848556652564	1
SAMD3	28.8623484226323	1	1	224.498106125834	106.862887672562	1	1	1	1
SART1	1	1	1	1	1	1	1	29.4035225199103	1
SAT1	318.528519067834	406.884729532649	1619.56471358267	222.888717664494	343.783974117491	209.074460612567	2646.62255655136	890.37610418056	2641.80111267927
SAT2	1	38.4074699960513	106.942920295793	42.2364657299105	39.1008165433726	1	24.8504537180565	58.4174396835906	1
SAYSD1	1	1	1	1	1	1	1	50.0784568850867	1
SCAF11	22.1019292016552	27.1085240698853	1	24.9617852741236	26.8816328418346	1	10.9284215607262	21.2203932868121	1
SCAMP3	26.4462850830159	1	1	1	1	1	1	1	1
SCCPDH	1	1	1	101.966345535523	1	1	1	1	1
SCFD2	1	1	1	1	1	1	1	1	130.285955782193
SCGB1C1	1	1	1	1	1	1	1	1	4170.558997254
SCGB3A1	103.945077170731	1	1	1	1	266.515177241218	1	1	1
SCIMP	1	1	58.678618596966	1	1	1	100.126270896283	78.5209885537437	59.3332632775264
SCN1B	1	1	1	1	1	1	1	1	132.622615388368
SCO2	1	1	251.035494349969	112.669519278049	1	1	193.853677916082	127.712480978622	1
SCPEP1	1	95.2604271507808	82.3537146429397	1	1	1	64.8749827687814	22.5841110804321	1
SDF4	36.2294993638349	1	1	100.802716017834	30.8128031752799	1	1	19.7796949033329	1
SDHA	19.8424261997124	1	1	33.7095337477321	23.5254135577219	1	1	22.6691035882613	45.5253655728797
SDHAF1	133.824068907934	1	1	168.829608647505	190.753991572083	1	101.868903204468	1	1
SDHAF2	60.948615486053	1	1	128.099529918279	88.9570931569341	72.060106426512	34.2845807162899	52.3878007831132	1
SDPR	1	1	1	1	1	1	1	1	6566.09438494153
SEC13	1	1	20.0968067171113	31.8985130683784	1	1	19.8925115384752	40.4621721278285	1
SECISBP2	1	1	1	1	1	1	1	1	144.326942002049
SECTM1	1	1	1	1	1	1	41.0232056079755	1	1
SEL1L3	1	36.0810543028997	1	1	1	1	1	1	1
SELM	58.3828511598363	1	1	1	65.0860539393247	60.6291694983009	1	1	1
SEMA4A	1	1	1	1	1	1	1	31.8022911395136	1
SENCR	1	1	1	1	1	1	1	1	985.411404873627
SEPHS2	42.2133921748792	1	1	54.2121321699937	1	1	21.8816287761977	1	1
